_id,hrg_current,hrg_last,id_kabkota,id_pasar,kategori,name,nm_kabkota,nm_pasar,perubahan,satuan,tanggal
625cf588d849b4b11436f697,-,-,bangkalankab,29,IKAN SEGAR,- ikan Tongkol,bangkalankab,Pasar Senenan,-,kg,2012-8-1
625cf588d849b4b11436f698,-,-,bangkalankab,29,IKAN SEGAR,- ikan cakalang,bangkalankab,Pasar Senenan,-,kg,2012-8-1
625cf588d849b4b11436f699,-,-,bangkalankab,29,- KAYU BALOK MERANTI (4 X 10),- KAYU BALOK MERANTI (4 X 10),bangkalankab,Pasar Senenan,-,Btg,2012-8-1
625cf588d849b4b11436f69a,-,-,bangkalankab,29,- PAPAN MERANTI (4m X 3cm X 20mm),- PAPAN MERANTI (4m X 3cm X 20mm),bangkalankab,Pasar Senenan,-,Lembar,2012-8-1
625cf588d849b4b11436f69b,-,-,bangkalankab,29,- TRIPLEK (6MM),- TRIPLEK (6MM),bangkalankab,Pasar Senenan,-,lembar,2012-8-1
625cf588d849b4b11436f69c,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 6 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-1
625cf588d849b4b11436f69d,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 8 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-1
625cf588d849b4b11436f69e,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 10 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-1
625cf588d849b4b11436f69f,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 12 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-1
625cf588d849b4b11436f6a0,-,-,bangkalankab,29,PAKU,- Paku Ukuran 10Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf588d849b4b11436f6a1,-,-,bangkalankab,29,PAKU,- Paku Ukuran 2 Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf588d849b4b11436f6a2,-,-,bangkalankab,29,PAKU,- Paku Ukuran 3Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf588d849b4b11436f6a3,-,-,bangkalankab,29,PAKU,- Paku Ukuran 4Cm,bangkalankab,Pasar Senenan,-,kg,2012-8-1
625cf588d849b4b11436f6a4,-,-,bangkalankab,29,PAKU,- Paku Ukuran 5Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf588d849b4b11436f6a5,-,-,bangkalankab,29,PAKU,- Paku Ukuran 7Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf588d849b4b11436f6a6,-,-,bangkalankab,29,- GAS ELPIGI 3 Kg,- GAS ELPIGI 3 Kg,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf588d849b4b11436f6a7,-,-,bangkalankab,29,PUPUK,- Pupuk KCL Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf588d849b4b11436f6a8,-,-,bangkalankab,29,PUPUK,- Pupuk NPK Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf588d849b4b11436f6a9,-,-,bangkalankab,29,PUPUK,- Pupuk SP 35 Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf588d849b4b11436f6aa,-,-,bangkalankab,29,PUPUK,- Pupuk Urea Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf588d849b4b11436f6ab,-,-,bangkalankab,29,PUPUK,- Pupuk ZA Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-1
625cf589d849b4b11436f6ac,9500,9500,bangkalankab,29,BERAS,- Bengawan,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6ad,9300,9300,bangkalankab,29,BERAS,- Mentik,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6ae,7500,7500,bangkalankab,29,BERAS,- IR 64,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6af,12000,12000,bangkalankab,29,GULA PASIR,- Gula Pasir Dalam Negri,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6b0,12500,12500,bangkalankab,29,MINYAK GORENG,- Bimoli Botol / Kemasan (Sps) 620 ml,bangkalankab,Pasar Senenan,0,620 ml,2012-8-2
625cf589d849b4b11436f6b1,27000,27000,bangkalankab,29,MINYAK GORENG,- Bimoli botol/Kemasan (sps) 2 liter,bangkalankab,Pasar Senenan,0,2 Liter,2012-8-2
625cf589d849b4b11436f6b2,11000,11000,bangkalankab,29,MINYAK GORENG,- Tanpa Merk / Minyak Curah,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6b3,-,-,bangkalankab,29,MINYAK GORENG,- Minyak Goreng Bimoli Botol/Kemasan (sps) 1 Liter,bangkalankab,Pasar Senenan,-,1 liter,2012-8-2
625cf589d849b4b11436f6b4,64000,64000,bangkalankab,29,DAGING,- Daging Sapi Murni,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6b5,26000,26000,bangkalankab,29,DAGING,- Daging Ayam Broiler,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6b6,41000,41000,bangkalankab,29,DAGING,- Daging Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6b7,17000,17000,bangkalankab,29,TELUR AYAM,- Telur Ayam Ras / Petelur,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6b8,25000,25000,bangkalankab,29,TELUR AYAM,- Telur Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6b9,8000,8000,bangkalankab,29,SUSU,- Susu Kental Manis Merk Bendera,bangkalankab,Pasar Senenan,0,397 gr/kl,2012-8-2
625cf589d849b4b11436f6ba,7500,7500,bangkalankab,29,SUSU,- Susu Kental Manis Merk Indomilk,bangkalankab,Pasar Senenan,0,390 gr/kl,2012-8-2
625cf589d849b4b11436f6bb,26500,26500,bangkalankab,29,SUSU,- Susu Bubuk Merk Bendera (Instant),bangkalankab,Pasar Senenan,0,400 gr/dos,2012-8-2
625cf589d849b4b11436f6bc,29000,29000,bangkalankab,29,SUSU,- Susu Bubuk Merk Indomilk (Instant),bangkalankab,Pasar Senenan,0,400 gr/dos,2012-8-2
625cf589d849b4b11436f6bd,6000,6000,bangkalankab,29,- JAGUNG PIPILAN KERING,- JAGUNG PIPILAN KERING,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6be,500,500,bangkalankab,29,- GARAM BERYODIUM,- Bata,bangkalankab,Pasar Senenan,0,Buah,2012-8-2
625cf589d849b4b11436f6bf,3500,3500,bangkalankab,29,- GARAM BERYODIUM,- Halus,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6c0,7500,7500,bangkalankab,29,TEPUNG TERIGU,- Segitiga Biru (Kw Medium),bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6c1,-,-,bangkalankab,29,KACANG KEDELAI,- Eks Impor,bangkalankab,Pasar Senenan,-,kg,2012-8-2
625cf589d849b4b11436f6c2,8000,8000,bangkalankab,29,KACANG KEDELAI,- Lokal,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6c3,1500,1500,bangkalankab,29,MIE INSTANT,- Indomie Rasa Kari Ayam,bangkalankab,Pasar Senenan,0,Bungkus,2012-8-2
625cf589d849b4b11436f6c4,-,-,bangkalankab,29,CABE,- Keriting,bangkalankab,Pasar Senenan,-,kg,2012-8-2
625cf589d849b4b11436f6c5,19000,19000,bangkalankab,29,CABE,- Biasa,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6c6,12000,12000,bangkalankab,29,CABE,- Cabe Rawit,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6c7,8000,8000,bangkalankab,29,- BAWANG MERAH,- BAWANG MERAH,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6c8,16000,16000,bangkalankab,29,- BAWANG MERAH,- BAWANG PUTIH,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6c9,46000,46000,bangkalankab,29,- IKAN ASIN TERI,- IKAN ASIN TERI,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6ca,11000,11000,bangkalankab,29,- KACANG HIJAU,- KACANG HIJAU,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6cb,16000,16000,bangkalankab,29,- KACANG TANAH,- KACANG TANAH,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6cc,5000,5000,bangkalankab,29,- KETELA POHON,- KETELA POHON,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6cd,5000,5000,bangkalankab,29,SAYUR MAYUR,- KOL/KUBIS,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6ce,8000,8000,bangkalankab,29,SAYUR MAYUR,- KENTANG,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6cf,6000,6000,bangkalankab,29,SAYUR MAYUR,- TOMAT,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6d0,6000,6000,bangkalankab,29,SAYUR MAYUR,- WORTEL,bangkalankab,Pasar Senenan,0,kg,2012-8-2
625cf589d849b4b11436f6d1,-,-,bangkalankab,29,SAYUR MAYUR,- BUNCIS,bangkalankab,Pasar Senenan,-,kg,2012-8-2
625cf589d849b4b11436f6d2,51000,51000,bangkalankab,29,SEMEN,- Semen Gresik,bangkalankab,Pasar Senenan,0,40 Kg,2012-8-2
625cf589d849b4b11436f6d3,45000,45000,bangkalankab,29,SEMEN,- Semen Tiga Roda,bangkalankab,Pasar Senenan,0,40 Kg,2012-8-2
625cf589d849b4b11436f6d4,-,-,bangkalankab,29,SEMEN,- Semen Padang,bangkalankab,Pasar Senenan,-,40 Kg,2012-8-2
625cf589d849b4b11436f6d5,-,-,bangkalankab,29,SEMEN,- Semen Tonasa,bangkalankab,Pasar Senenan,-,40 Kg,2012-8-2
625cf589d849b4b11436f6d6,-,-,bangkalankab,29,SEMEN,- Semen Bosowa,bangkalankab,Pasar Senenan,-,40 Kg,2012-8-2
625cf589d849b4b11436f6d7,-,-,bangkalankab,29,SEMEN,- Semen Dinamix,bangkalankab,Pasar Senenan,-,40 Kg,2012-8-2
625cf589d849b4b11436f6d8,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Bandeng,bangkalankab,Pasar Senenan,-,kg,2012-8-2
625cf589d849b4b11436f6d9,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Kembung,bangkalankab,Pasar Senenan,-,kg,2012-8-2
625cf589d849b4b11436f6da,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Tuna,bangkalankab,Pasar Senenan,-,kg,2012-8-2
625cf589d849b4b11436f6db,-,-,bangkalankab,29,IKAN SEGAR,- ikan Tongkol,bangkalankab,Pasar Senenan,-,kg,2012-8-2
625cf589d849b4b11436f6dc,-,-,bangkalankab,29,IKAN SEGAR,- ikan cakalang,bangkalankab,Pasar Senenan,-,kg,2012-8-2
625cf589d849b4b11436f6dd,-,-,bangkalankab,29,- KAYU BALOK MERANTI (4 X 10),- KAYU BALOK MERANTI (4 X 10),bangkalankab,Pasar Senenan,-,Btg,2012-8-2
625cf589d849b4b11436f6de,-,-,bangkalankab,29,- PAPAN MERANTI (4m X 3cm X 20mm),- PAPAN MERANTI (4m X 3cm X 20mm),bangkalankab,Pasar Senenan,-,Lembar,2012-8-2
625cf589d849b4b11436f6df,-,-,bangkalankab,29,- TRIPLEK (6MM),- TRIPLEK (6MM),bangkalankab,Pasar Senenan,-,lembar,2012-8-2
625cf589d849b4b11436f6e0,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 6 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-2
625cf589d849b4b11436f6e1,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 8 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-2
625cf589d849b4b11436f6e2,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 10 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-2
625cf589d849b4b11436f6e3,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 12 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-2
625cf589d849b4b11436f6e4,-,-,bangkalankab,29,PAKU,- Paku Ukuran 10Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf589d849b4b11436f6e5,-,-,bangkalankab,29,PAKU,- Paku Ukuran 2 Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf589d849b4b11436f6e6,-,-,bangkalankab,29,PAKU,- Paku Ukuran 3Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf589d849b4b11436f6e7,-,-,bangkalankab,29,PAKU,- Paku Ukuran 4Cm,bangkalankab,Pasar Senenan,-,kg,2012-8-2
625cf589d849b4b11436f6e8,-,-,bangkalankab,29,PAKU,- Paku Ukuran 5Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf589d849b4b11436f6e9,-,-,bangkalankab,29,PAKU,- Paku Ukuran 7Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf589d849b4b11436f6ea,-,-,bangkalankab,29,- GAS ELPIGI 3 Kg,- GAS ELPIGI 3 Kg,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf589d849b4b11436f6eb,-,-,bangkalankab,29,PUPUK,- Pupuk KCL Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf589d849b4b11436f6ec,-,-,bangkalankab,29,PUPUK,- Pupuk NPK Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf589d849b4b11436f6ed,-,-,bangkalankab,29,PUPUK,- Pupuk SP 35 Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf589d849b4b11436f6ee,-,-,bangkalankab,29,PUPUK,- Pupuk Urea Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf589d849b4b11436f6ef,-,-,bangkalankab,29,PUPUK,- Pupuk ZA Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-2
625cf58bd849b4b11436f6f0,9500,9500,bangkalankab,29,BERAS,- Bengawan,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f6f1,9300,9300,bangkalankab,29,BERAS,- Mentik,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f6f2,7500,7500,bangkalankab,29,BERAS,- IR 64,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f6f3,12000,12000,bangkalankab,29,GULA PASIR,- Gula Pasir Dalam Negri,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f6f4,12500,12500,bangkalankab,29,MINYAK GORENG,- Bimoli Botol / Kemasan (Sps) 620 ml,bangkalankab,Pasar Senenan,0,620 ml,2012-8-3
625cf58bd849b4b11436f6f5,27000,27000,bangkalankab,29,MINYAK GORENG,- Bimoli botol/Kemasan (sps) 2 liter,bangkalankab,Pasar Senenan,0,2 Liter,2012-8-3
625cf58bd849b4b11436f6f6,11000,11000,bangkalankab,29,MINYAK GORENG,- Tanpa Merk / Minyak Curah,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f6f7,-,-,bangkalankab,29,MINYAK GORENG,- Minyak Goreng Bimoli Botol/Kemasan (sps) 1 Liter,bangkalankab,Pasar Senenan,-,1 liter,2012-8-3
625cf58bd849b4b11436f6f8,64000,64000,bangkalankab,29,DAGING,- Daging Sapi Murni,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f6f9,26000,26000,bangkalankab,29,DAGING,- Daging Ayam Broiler,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f6fa,41000,41000,bangkalankab,29,DAGING,- Daging Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f6fb,17000,17000,bangkalankab,29,TELUR AYAM,- Telur Ayam Ras / Petelur,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f6fc,25000,25000,bangkalankab,29,TELUR AYAM,- Telur Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f6fd,8000,8000,bangkalankab,29,SUSU,- Susu Kental Manis Merk Bendera,bangkalankab,Pasar Senenan,0,397 gr/kl,2012-8-3
625cf58bd849b4b11436f6fe,7500,7500,bangkalankab,29,SUSU,- Susu Kental Manis Merk Indomilk,bangkalankab,Pasar Senenan,0,390 gr/kl,2012-8-3
625cf58bd849b4b11436f6ff,26500,26500,bangkalankab,29,SUSU,- Susu Bubuk Merk Bendera (Instant),bangkalankab,Pasar Senenan,0,400 gr/dos,2012-8-3
625cf58bd849b4b11436f700,29000,29000,bangkalankab,29,SUSU,- Susu Bubuk Merk Indomilk (Instant),bangkalankab,Pasar Senenan,0,400 gr/dos,2012-8-3
625cf58bd849b4b11436f701,6000,6000,bangkalankab,29,- JAGUNG PIPILAN KERING,- JAGUNG PIPILAN KERING,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f702,500,500,bangkalankab,29,- GARAM BERYODIUM,- Bata,bangkalankab,Pasar Senenan,0,Buah,2012-8-3
625cf58bd849b4b11436f703,3500,3500,bangkalankab,29,- GARAM BERYODIUM,- Halus,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f704,7500,7500,bangkalankab,29,TEPUNG TERIGU,- Segitiga Biru (Kw Medium),bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f705,-,-,bangkalankab,29,KACANG KEDELAI,- Eks Impor,bangkalankab,Pasar Senenan,-,kg,2012-8-3
625cf58bd849b4b11436f706,8000,8000,bangkalankab,29,KACANG KEDELAI,- Lokal,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f707,1500,1500,bangkalankab,29,MIE INSTANT,- Indomie Rasa Kari Ayam,bangkalankab,Pasar Senenan,0,Bungkus,2012-8-3
625cf58bd849b4b11436f708,-,-,bangkalankab,29,CABE,- Keriting,bangkalankab,Pasar Senenan,-,kg,2012-8-3
625cf58bd849b4b11436f709,19000,19000,bangkalankab,29,CABE,- Biasa,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f70a,10000,12000,bangkalankab,29,CABE,- Cabe Rawit,bangkalankab,Pasar Senenan,-2000,kg,2012-8-3
625cf58bd849b4b11436f70b,7000,8000,bangkalankab,29,- BAWANG MERAH,- BAWANG MERAH,bangkalankab,Pasar Senenan,-1000,kg,2012-8-3
625cf58bd849b4b11436f70c,16000,16000,bangkalankab,29,- BAWANG MERAH,- BAWANG PUTIH,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f70d,46000,46000,bangkalankab,29,- IKAN ASIN TERI,- IKAN ASIN TERI,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f70e,11000,11000,bangkalankab,29,- KACANG HIJAU,- KACANG HIJAU,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f70f,16000,16000,bangkalankab,29,- KACANG TANAH,- KACANG TANAH,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f710,5000,5000,bangkalankab,29,- KETELA POHON,- KETELA POHON,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f711,5000,5000,bangkalankab,29,SAYUR MAYUR,- KOL/KUBIS,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f712,8000,8000,bangkalankab,29,SAYUR MAYUR,- KENTANG,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f713,6000,6000,bangkalankab,29,SAYUR MAYUR,- TOMAT,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f714,6000,6000,bangkalankab,29,SAYUR MAYUR,- WORTEL,bangkalankab,Pasar Senenan,0,kg,2012-8-3
625cf58bd849b4b11436f715,-,-,bangkalankab,29,SAYUR MAYUR,- BUNCIS,bangkalankab,Pasar Senenan,-,kg,2012-8-3
625cf58bd849b4b11436f716,51000,51000,bangkalankab,29,SEMEN,- Semen Gresik,bangkalankab,Pasar Senenan,0,40 Kg,2012-8-3
625cf58bd849b4b11436f717,45000,45000,bangkalankab,29,SEMEN,- Semen Tiga Roda,bangkalankab,Pasar Senenan,0,40 Kg,2012-8-3
625cf58bd849b4b11436f718,-,-,bangkalankab,29,SEMEN,- Semen Padang,bangkalankab,Pasar Senenan,-,40 Kg,2012-8-3
625cf58bd849b4b11436f719,-,-,bangkalankab,29,SEMEN,- Semen Tonasa,bangkalankab,Pasar Senenan,-,40 Kg,2012-8-3
625cf58bd849b4b11436f71a,-,-,bangkalankab,29,SEMEN,- Semen Bosowa,bangkalankab,Pasar Senenan,-,40 Kg,2012-8-3
625cf58bd849b4b11436f71b,-,-,bangkalankab,29,SEMEN,- Semen Dinamix,bangkalankab,Pasar Senenan,-,40 Kg,2012-8-3
625cf58bd849b4b11436f71c,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Bandeng,bangkalankab,Pasar Senenan,-,kg,2012-8-3
625cf58bd849b4b11436f71d,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Kembung,bangkalankab,Pasar Senenan,-,kg,2012-8-3
625cf58bd849b4b11436f71e,-,-,bangkalankab,29,IKAN SEGAR,- Ikan Tuna,bangkalankab,Pasar Senenan,-,kg,2012-8-3
625cf58bd849b4b11436f71f,-,-,bangkalankab,29,IKAN SEGAR,- ikan Tongkol,bangkalankab,Pasar Senenan,-,kg,2012-8-3
625cf58bd849b4b11436f720,-,-,bangkalankab,29,IKAN SEGAR,- ikan cakalang,bangkalankab,Pasar Senenan,-,kg,2012-8-3
625cf58bd849b4b11436f721,-,-,bangkalankab,29,- KAYU BALOK MERANTI (4 X 10),- KAYU BALOK MERANTI (4 X 10),bangkalankab,Pasar Senenan,-,Btg,2012-8-3
625cf58bd849b4b11436f722,-,-,bangkalankab,29,- PAPAN MERANTI (4m X 3cm X 20mm),- PAPAN MERANTI (4m X 3cm X 20mm),bangkalankab,Pasar Senenan,-,Lembar,2012-8-3
625cf58bd849b4b11436f723,-,-,bangkalankab,29,- TRIPLEK (6MM),- TRIPLEK (6MM),bangkalankab,Pasar Senenan,-,lembar,2012-8-3
625cf58bd849b4b11436f724,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 6 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-3
625cf58bd849b4b11436f725,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 8 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-3
625cf58bd849b4b11436f726,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 10 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-3
625cf58bd849b4b11436f727,-,-,bangkalankab,29,BESI BETON (SNI MURNI),- Besi Beton 12 mm (12/9m),bangkalankab,Pasar Senenan,-,Btg,2012-8-3
625cf58bd849b4b11436f728,-,-,bangkalankab,29,PAKU,- Paku Ukuran 10Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58bd849b4b11436f729,-,-,bangkalankab,29,PAKU,- Paku Ukuran 2 Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58bd849b4b11436f72a,-,-,bangkalankab,29,PAKU,- Paku Ukuran 3Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58bd849b4b11436f72b,-,-,bangkalankab,29,PAKU,- Paku Ukuran 4Cm,bangkalankab,Pasar Senenan,-,kg,2012-8-3
625cf58bd849b4b11436f72c,-,-,bangkalankab,29,PAKU,- Paku Ukuran 5Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58bd849b4b11436f72d,-,-,bangkalankab,29,PAKU,- Paku Ukuran 7Cm,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58bd849b4b11436f72e,-,-,bangkalankab,29,- GAS ELPIGI 3 Kg,- GAS ELPIGI 3 Kg,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58bd849b4b11436f72f,-,-,bangkalankab,29,PUPUK,- Pupuk KCL Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58bd849b4b11436f730,-,-,bangkalankab,29,PUPUK,- Pupuk NPK Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58bd849b4b11436f731,-,-,bangkalankab,29,PUPUK,- Pupuk SP 35 Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58bd849b4b11436f732,-,-,bangkalankab,29,PUPUK,- Pupuk Urea Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58bd849b4b11436f733,-,-,bangkalankab,29,PUPUK,- Pupuk ZA Non Subsidi,bangkalankab,Pasar Senenan,-,Kg,2012-8-3
625cf58cd849b4b11436f734,9500,9500,bangkalankab,29,BERAS,- Bengawan,bangkalankab,Pasar Senenan,0,kg,2012-8-4
625cf58cd849b4b11436f735,9300,9300,bangkalankab,29,BERAS,- Mentik,bangkalankab,Pasar Senenan,0,kg,2012-8-4
625cf58cd849b4b11436f736,7500,7500,bangkalankab,29,BERAS,- IR 64,bangkalankab,Pasar Senenan,0,kg,2012-8-4
625cf58cd849b4b11436f737,12000,12000,bangkalankab,29,GULA PASIR,- Gula Pasir Dalam Negri,bangkalankab,Pasar Senenan,0,kg,2012-8-4
625cf58cd849b4b11436f738,12500,12500,bangkalankab,29,MINYAK GORENG,- Bimoli Botol / Kemasan (Sps) 620 ml,bangkalankab,Pasar Senenan,0,620 ml,2012-8-4
625cf58cd849b4b11436f739,27000,27000,bangkalankab,29,MINYAK GORENG,- Bimoli botol/Kemasan (sps) 2 liter,bangkalankab,Pasar Senenan,0,2 Liter,2012-8-4
625cf58cd849b4b11436f73a,11000,11000,bangkalankab,29,MINYAK GORENG,- Tanpa Merk / Minyak Curah,bangkalankab,Pasar Senenan,0,kg,2012-8-4
625cf58cd849b4b11436f73b,-,-,bangkalankab,29,MINYAK GORENG,- Minyak Goreng Bimoli Botol/Kemasan (sps) 1 Liter,bangkalankab,Pasar Senenan,-,1 liter,2012-8-4
625cf58cd849b4b11436f73c,64000,64000,bangkalankab,29,DAGING,- Daging Sapi Murni,bangkalankab,Pasar Senenan,0,kg,2012-8-4
625cf58cd849b4b11436f73d,26000,26000,bangkalankab,29,DAGING,- Daging Ayam Broiler,bangkalankab,Pasar Senenan,0,kg,2012-8-4
625cf58cd849b4b11436f73e,41000,41000,bangkalankab,29,DAGING,- Daging Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-8-4
625cf58cd849b4b11436f73f,17000,17000,bangkalankab,29,TELUR AYAM,- Telur Ayam Ras / Petelur,bangkalankab,Pasar Senenan,0,kg,2012-8-4
625cf58cd849b4b11436f740,25000,25000,bangkalankab,29,TELUR AYAM,- Telur Ayam Kampung,bangkalankab,Pasar Senenan,0,kg,2012-8-4
